1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-3.906250000000000867e-03,-3.906250000000001735e-03,3.906250000000005204e-03,1.171875000000000694e-02,1.171874999999999306e-02,0.000000000000000000e+00,-2.083333333333333912e-02,-1.041666666666665568e-02,1.041666666666666435e-02,1.041666666666666609e-02,-1.041666666666667650e-02,0.000000000000000000e+00,-4.557291666666667823e-02,-3.353479377641890709e-18,-1.562500000000000000e-02,-3.255208333333333565e-02,2.864583333333332871e-02,-6.770833333333332871e-02,3.906250000000002602e-03,-2.604166666666669124e-03,-3.906249999999997832e-03,-3.906250000000000000e-03,1.692708333333333218e-02,-2.083333333333333218e-02,-1.757812499999998612e-02,-1.953125000000003469e-03,3.906250000000006939e-03,-3.320312500000001388e-02,2.734374999999999653e-02,-7.031250000000000000e-02,-3.645833333333334952e-02,-3.125000000000000000e-02,-6.410607320381440928e-19,-4.687500000000000000e-02,-3.124999999999998959e-02,6.250000000000000000e-02,-1.953124999999997181e-03,2.604166666666663053e-03,-9.114583333333333912e-03,1.953125000000000000e-03,-2.864583333333333218e-02,-7.812500000000000000e-03,2.083333333333333912e-02,1.562499999999999827e-02,-7.812499999999997398e-03,5.208333333333333044e-03,-7.812500000000000000e-03,3.125000000000000000e-02,2.994791666666666088e-02,-1.171875000000000000e-02,2.343750000000000000e-02,9.114583333333333912e-03,-1.302083333333333391e-02,1.562500000000000000e-02,-9.765625000000001735e-03,3.906249999999992194e-03,1.953125000000000000e-02,-5.859375000000000000e-03,2.343750000000000694e-02,5.468750000000000000e-02,3.906250000000000867e-03,-2.604166666666669124e-03,-3.906250000000002602e-03,-3.906250000000000000e-03,1.692708333333333218e-02,-2.083333333333333218e-02,-1.475155419749999965e+03,5.818662000000000262e+03
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-3.906249999999999566e-03,-1.320374339994918550e-18,3.906249999999998265e-03,1.171875000000000694e-02,1.171874999999999306e-02,0.000000000000000000e+00,-2.083333333333333912e-02,-1.041666666666666609e-02,1.041666666666666435e-02,0.000000000000000000e+00,-9.251858538542970657e-18,0.000000000000000000e+00,-4.557291666666665741e-02,2.604166666666662619e-03,-1.562500000000000000e-02,-3.255208333333333565e-02,1.822916666666666088e-02,-6.770833333333332871e-02,3.906250000000002602e-03,-1.302083333333335646e-03,-3.906249999999997832e-03,-1.302083333333333261e-03,1.432291666666666609e-02,-2.083333333333333218e-02,-1.757812499999998959e-02,-5.859375000000003469e-03,3.906250000000000000e-03,-2.539062500000001388e-02,1.953124999999998612e-02,-7.031250000000000000e-02,-3.645833333333334952e-02,-2.604166666666666782e-02,-6.410607320381440928e-19,-5.729166666666665048e-02,-2.083333333333333218e-02,6.250000000000000000e-02,-1.953124999999998048e-03,-6.510416666666704252e-04,-9.114583333333333912e-03,-1.953125000000000000e-03,-2.734375000000000000e-02,-7.812500000000000000e-03,2.083333333333333912e-02,2.083333333333332177e-02,-7.812499999999997398e-03,-5.208333333333333044e-03,-1.302083333333333391e-02,3.125000000000000000e-02,2.994791666666665395e-02,-1.432291666666666262e-02,2.343750000000000000e-02,1.432291666666666609e-02,-1.302083333333333391e-02,1.562500000000000000e-02,-9.765625000000003469e-03,5.859374999999993061e-03,1.953125000000000000e-02,-1.953125000000000000e-03,2.734375000000000694e-02,5.468750000000000000e-02,3.906250000000001735e-03,-1.302083333333335646e-03,-3.906250000000002602e-03,-1.302083333333333261e-03,1.432291666666666609e-02,-2.083333333333333218e-02,-1.474952833880000071e+03,nan
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-3.906250000000000000e-03,-5.859375000000001735e-03,3.906250000000006072e-03,1.562500000000000694e-02,1.562499999999999306e-02,0.000000000000000000e+00,-2.343750000000000347e-02,-7.812499999999988724e-03,1.041666666666666956e-02,7.812500000000000000e-03,-1.041666666666666609e-02,1.041666666666666609e-02,-4.166666666666667823e-02,-2.604166666666669992e-03,-2.083333333333334259e-02,-3.125000000000000000e-02,3.124999999999999653e-02,-6.250000000000000000e-02,1.953125000000002168e-03,-2.516318479787255137e-18,2.109610789484230962e-18,-7.161458333333333044e-03,1.171875000000000000e-02,-2.864583333333333218e-02,-1.757812499999998959e-02,-5.859375000000003469e-03,7.812500000000006939e-03,-2.539062500000001388e-02,3.124999999999999653e-02,-8.593750000000000000e-02,-5.208333333333334259e-02,-2.604166666666666782e-02,1.041666666666666435e-02,-4.166666666666666435e-02,-2.083333333333333218e-02,8.333333333333332871e-02,2.468394031421933132e-18,6.510416666666631611e-04,-1.171875000000000000e-02,3.906250000000000000e-03,-2.604166666666666782e-02,-5.208333333333333044e-03,2.473958333333333912e-02,1.822916666666665741e-02,-1.041666666666666609e-02,-3.906250000000000000e-03,-1.822916666666666782e-02,2.604166666666666782e-02,2.343750000000000000e-02,-7.812499999999993061e-03,3.385416666666666435e-02,7.812500000000000000e-03,-1.822916666666666782e-02,0.000000000000000000e+00,-9.765625000000003469e-03,3.906249999999992194e-03,1.562500000000000000e-02,-5.859375000000000000e-03,2.734375000000000694e-02,7.031250000000000000e-02,1.953125000000002168e-03,-2.516318479787255137e-18,-2.516318479787255137e-18,-7.161458333333333044e-03,1.171875000000000000e-02,-2.864583333333333218e-02,-1.475232818210000005e+03,4.074210999999999785e+03
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-1.562500000000000347e-02,-7.812499999999987857e-03,7.812500000000001735e-03,1.562500000000000694e-02,1.562499999999999306e-02,0.000000000000000000e+00,-2.864583333333333912e-02,-5.208333333333331309e-03,1.562500000000000000e-02,7.812500000000000000e-03,-1.041666666666666609e-02,1.041666666666666609e-02,-3.125000000000000694e-02,-7.812500000000001735e-03,-1.562500000000000000e-02,-3.125000000000000000e-02,3.124999999999999653e-02,-6.250000000000000000e-02,4.557291666666669558e-03,3.906249999999997832e-03,2.604166666666669124e-03,-7.161458333333333044e-03,1.171875000000000000e-02,-2.864583333333333218e-02,-1.757812499999998959e-02,-9.765624999999996531e-03,7.812500000000006939e-03,-2.539062500000001388e-02,3.124999999999999653e-02,-8.593750000000000000e-02,-5.208333333333334259e-02,-1.562500000000000000e-02,-1.041666666666666609e-02,-4.166666666666666435e-02,-2.083333333333332524e-02,8.333333333333332871e-02,1.152855477650363002e-18,-3.255208333333336947e-03,-1.432291666666666609e-02,3.906250000000000000e-03,-2.604166666666666782e-02,-5.208333333333333044e-03,1.692708333333333912e-02,2.473958333333332524e-02,-1.302083333333333391e-02,-3.906250000000000000e-03,-1.822916666666666782e-02,2.604166666666666782e-02,2.083333333333332524e-02,-1.171875000000000000e-02,2.604166666666666782e-02,7.812500000000000000e-03,-1.822916666666666782e-02,0.000000000000000000e+00,-5.859375000000003469e-03,5.859374999999989592e-03,1.171875000000000000e-02,-5.859375000000000000e-03,2.734375000000000694e-02,7.031250000000000000e-02,4.557291666666670425e-03,3.906249999999997832e-03,2.604166666666664354e-03,-7.161458333333333044e-03,1.171875000000000000e-02,-2.864583333333333218e-02,-1.475259412200000043e+03,4.494541000000000167e+03
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-2.148437500000000347e-02,-1.367187499999998612e-02,5.259736321974609198e-18,9.765625000000006939e-03,7.812499999999993061e-03,-7.812500000000000000e-03,-1.822916666666666782e-02,2.604166666666664354e-03,2.083333333333332871e-02,1.302083333333333391e-02,-1.041666666666667650e-02,-1.041666666666666609e-02,-2.994791666666667476e-02,-7.812500000000005204e-03,-1.822916666666666782e-02,-3.255208333333333565e-02,2.604166666666666088e-02,-7.812500000000000000e-02,6.510416666666670425e-03,4.557291666666664354e-03,7.812500000000001735e-03,-7.812500000000000000e-03,1.432291666666666609e-02,-1.562500000000000000e-02,-2.148437500000000694e-02,-1.367187499999999653e-02,3.107036870348403111e-18,-2.929687500000001388e-02,2.343749999999999306e-02,-1.015625000000000000e-01,-5.208333333333334259e-02,-1.562500000000000000e-02,-1.041666666666666609e-02,-4.166666666666666435e-02,-2.083333333333332524e-02,8.333333333333332871e-02,2.604166666666667823e-03,-6.510416666666698831e-04,-1.171875000000000000e-02,6.510416666666666956e-03,-2.343750000000000000e-02,-5.208333333333333044e-03,1.562500000000000694e-02,2.213541666666665741e-02,-1.041666666666666609e-02,-7.812500000000000000e-03,-1.822916666666666782e-02,4.166666666666666435e-02,1.432291666666665915e-02,-1.432291666666666609e-02,1.822916666666665741e-02,9.114583333333333912e-03,-1.822916666666666782e-02,-5.208333333333333044e-03,-7.812500000000003469e-03,3.906249999999992194e-03,7.812500000000001735e-03,-7.812500000000000000e-03,2.343750000000000000e-02,6.250000000000000000e-02,6.510416666666671293e-03,4.557291666666664354e-03,7.812500000000001735e-03,-7.812500000000000000e-03,1.432291666666666609e-02,-1.562500000000000000e-02,-1.475320413950000102e+03,4.501618999999999687e+03
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-1.953124999999998959e-02,-1.171874999999998612e-02,5.259736321974609198e-18,1.171875000000000694e-02,7.812499999999993061e-03,-1.562500000000000000e-02,-2.083333333333333912e-02,-2.875101721724956536e-18,1.562500000000000000e-02,1.041666666666666609e-02,-1.562500000000000000e-02,-2.083333333333333218e-02,-2.864583333333334259e-02,-7.812500000000005204e-03,-1.562500000000000000e-02,-3.385416666666666435e-02,2.604166666666666088e-02,-7.291666666666667129e-02,5.859375000000002602e-03,3.255208333333330876e-03,6.510416666666668691e-03,-9.765625000000000000e-03,1.171875000000000000e-02,-1.822916666666666782e-02,-2.343749999999998959e-02,-1.171874999999999653e-02,3.906250000000000867e-03,-2.343750000000001388e-02,3.515625000000000000e-02,-7.812500000000000000e-02,-4.687499999999999306e-02,-1.562500000000000000e-02,3.156945797957248781e-19,-4.687500000000000000e-02,-2.083333333333332524e-02,1.041666666666666713e-01,1.953125000000001735e-03,-2.994696135704190080e-18,-1.171875000000000000e-02,8.463541666666666088e-03,-2.083333333333333218e-02,-2.604166666666666522e-03,1.432291666666667303e-02,2.213541666666665741e-02,-1.302083333333333391e-02,-6.510416666666666956e-03,-1.822916666666666782e-02,3.645833333333333565e-02,1.692708333333332524e-02,-1.302083333333333391e-02,2.343750000000000000e-02,9.114583333333333912e-03,-1.562500000000000000e-02,5.208333333333333044e-03,-1.171875000000000520e-02,1.953124999999988291e-03,-1.320374339994918550e-18,-7.812500000000000000e-03,1.953125000000000694e-02,4.687500000000000000e-02,5.859375000000003469e-03,3.255208333333330876e-03,6.510416666666668691e-03,-9.765625000000000000e-03,1.171875000000000000e-02,-1.822916666666666782e-02,-1.475357629690000067e+03,4.520895999999999731e+03
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-1.757812500000000347e-02,-1.367187499999999653e-02,-3.906249999999996097e-03,5.859375000000006939e-03,-3.906250000000000000e-03,-3.906250000000000000e-02,-1.041666666666666956e-02,2.604166666666672594e-03,2.604166666666666088e-02,5.208333333333333044e-03,-2.083333333333334259e-02,-2.083333333333333218e-02,-2.864583333333334259e-02,-7.812500000000001735e-03,-1.041666666666667129e-02,-3.385416666666666435e-02,3.124999999999999653e-02,-5.208333333333333565e-02,5.208333333333335646e-03,2.604166666666663920e-03,5.208333333333335646e-03,-1.041666666666666609e-02,1.041666666666666609e-02,-2.083333333333333218e-02,-1.953124999999999306e-02,-1.171874999999999653e-02,3.906250000000006939e-03,-2.734375000000001388e-02,2.734374999999999653e-02,-9.375000000000000000e-02,-5.208333333333334259e-02,-1.562500000000000000e-02,-1.041666666666666609e-02,-4.166666666666666435e-02,-2.083333333333332524e-02,8.333333333333332871e-02,1.750827547546531103e-18,-6.510416666666695579e-04,-1.171875000000000000e-02,9.114583333333333912e-03,-1.822916666666666782e-02,5.208333333333333044e-03,1.692708333333333912e-02,2.473958333333332524e-02,-7.812499999999997398e-03,-3.906250000000000000e-03,-1.302083333333333391e-02,4.687500000000000000e-02,1.041666666666665915e-02,-1.562500000000000000e-02,1.302083333333332350e-02,1.041666666666666609e-02,-1.822916666666666782e-02,-1.041666666666666609e-02,-1.562499999999999133e-02,1.953124999999998265e-03,-1.171874999999999306e-02,-3.906250000000000000e-03,1.562500000000000694e-02,1.562500000000000000e-02,5.208333333333336514e-03,2.604166666666663920e-03,5.208333333333331309e-03,-1.041666666666666609e-02,1.041666666666666609e-02,-2.083333333333333218e-02,-1.475305929169999899e+03,4.513622000000000298e+03
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-9.765624999999986122e-03,-3.906249999999987857e-03,7.812500000000001735e-03,1.757812500000000694e-02,1.171874999999999306e-02,-2.343750000000000000e-02,-2.864583333333333912e-02,-2.604166666666669124e-03,1.041666666666666956e-02,1.302083333333333391e-02,-1.041666666666666609e-02,-1.041666666666666609e-02,-1.953125000000000000e-02,-3.906250000000003469e-03,1.511638719588062091e-18,-3.515625000000000000e-02,3.124999999999999653e-02,-4.687500000000000000e-02,1.953125000000002168e-03,-1.302083333333336731e-03,1.392044305608828548e-18,-1.497395833333333391e-02,3.906250000000000000e-03,-2.864583333333333218e-02,-2.539062499999998959e-02,-1.171874999999999653e-02,3.906250000000000867e-03,-2.148437500000001388e-02,3.906250000000000000e-02,-7.031250000000000000e-02,-4.687499999999999306e-02,-1.041666666666667997e-02,1.272449891629595005e-18,-3.645833333333333565e-02,-1.041666666666665741e-02,1.041666666666666713e-01,1.511638719588064209e-18,-1.302083333333336297e-03,-1.432291666666666609e-02,7.812500000000000000e-03,-2.213541666666666782e-02,-5.208333333333333044e-03,1.562500000000000347e-02,2.213541666666665741e-02,-1.302083333333333391e-02,-7.812500000000000000e-03,-2.083333333333333218e-02,3.125000000000000000e-02,1.953124999999999306e-02,-1.171875000000000000e-02,2.343750000000000000e-02,9.114583333333333912e-03,-1.822916666666666782e-02,-5.208333333333333044e-03,-1.367187500000000347e-02,5.859374999999993061e-03,3.225422337771799838e-18,1.953125000000000000e-03,3.125000000000000694e-02,5.468750000000000000e-02,1.953125000000002602e-03,-1.302083333333336731e-03,-3.233884963662657166e-18,-1.497395833333333391e-02,3.906250000000000000e-03,-2.864583333333333218e-02,-1.475331603220000034e+03,4.255868999999999687e+03
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-1.953124999999998959e-02,-3.906249999999994796e-03,4.900953080036908569e-18,3.906250000000000000e-03,7.812499999999986122e-03,-1.562500000000000000e-02,-2.083333333333333912e-02,-5.208333333333331309e-03,1.562500000000000347e-02,2.083333333333333218e-02,-5.208333333333333044e-03,-2.083333333333333218e-02,-2.864583333333334259e-02,-7.812500000000001735e-03,-1.562500000000000000e-02,-1.822916666666666782e-02,2.083333333333332871e-02,-7.291666666666667129e-02,5.859375000000002602e-03,-1.953125000000002168e-03,6.510416666666668691e-03,-7.161458333333333044e-03,1.432291666666666609e-02,-1.822916666666666782e-02,-2.343750000000000694e-02,-1.562499999999999827e-02,3.906250000000006939e-03,-3.125000000000001388e-02,1.953124999999998612e-02,-7.812500000000000000e-02,-4.687499999999999306e-02,-1.562500000000001041e-02,3.156945797957248781e-19,-6.770833333333331483e-02,0.000000000000000000e+00,1.041666666666666713e-01,1.953125000000002168e-03,4.557291666666663486e-03,-1.171875000000000867e-02,7.161458333333333044e-03,-2.213541666666666782e-02,-2.604166666666666522e-03,1.432291666666667303e-02,2.734374999999998959e-02,-1.302083333333333391e-02,3.906250000000000000e-03,-1.822916666666666782e-02,3.645833333333333565e-02,1.692708333333332524e-02,-1.562500000000000000e-02,2.343750000000000000e-02,3.906250000000000000e-03,-1.562500000000000000e-02,5.208333333333333044e-03,-1.171875000000000520e-02,-3.906250000000008674e-03,-1.320374339994918550e-18,-3.906250000000000000e-03,1.562500000000000000e-02,4.687500000000000000e-02,5.859375000000003469e-03,-1.953125000000002168e-03,6.510416666666668691e-03,-7.161458333333333044e-03,1.432291666666666609e-02,-1.822916666666666782e-02,-1.475235463069999923e+03,4.604251000000000204e+03
1.000000000000000000e+00,4.592425496802574219e-17,-5.551115123125782702e-17,0.000000000000000000e+00,-1.953124999999998959e-02,-1.562499999999997918e-02,5.977302805850011227e-18,1.953125000000001388e-02,1.562499999999999306e-02,-1.562500000000000000e-02,-2.864583333333333912e-02,2.604166666666664354e-03,2.083333333333332871e-02,1.302083333333333391e-02,-1.041666666666666609e-02,-1.041666666666666609e-02,-3.125000000000000694e-02,-5.208333333333338248e-03,-1.562500000000000000e-02,-3.645833333333333565e-02,2.604166666666666088e-02,-6.250000000000000000e-02,7.812500000000001735e-03,3.255208333333330876e-03,2.604166666666669124e-03,-1.171875000000000000e-02,1.171875000000000000e-02,-1.041666666666666609e-02,-1.757812499999999306e-02,-1.757812499999999306e-02,1.072722886145592980e-18,-1.757812500000000000e-02,3.906250000000000000e-02,-8.593750000000000000e-02,-4.166666666666665741e-02,-1.562500000000000000e-02,-1.041666666666666609e-02,-5.208333333333333565e-02,-2.083333333333332524e-02,1.250000000000000000e-01,6.510416666666686905e-04,1.302083333333330225e-03,-9.114583333333330442e-03,7.161458333333333044e-03,-2.343750000000000000e-02,-7.812500000000000000e-03,2.083333333333333218e-02,1.822916666666665741e-02,-1.562500000000000000e-02,-5.208333333333333044e-03,-2.083333333333333218e-02,2.083333333333333218e-02,1.432291666666665915e-02,-1.171875000000000000e-02,2.864583333333333218e-02,9.114583333333333912e-03,-1.822916666666666782e-02,-5.208333333333333044e-03,-1.367187500000000173e-02,1.953124999999991760e-03,3.906250000000001735e-03,-5.859375000000000000e-03,1.953125000000000000e-02,3.906250000000000000e-02,7.812500000000003469e-03,3.255208333333330876e-03,2.604166666666669124e-03,-1.171875000000000000e-02,1.171875000000000000e-02,-1.041666666666666609e-02,-1.475445114249999961e+03,4.186158000000000357e+03
